product_id,name,category,brand,price,stock,tags,source_name,source_category,source_dataset,image_url,rating,rating_count
B00OT7HSBO,EBL 充电器,电子数码,EBL,216,592,电子数码|电子产品|充电器,EBL 12 Bay LCD Universal Battery Charger for Rechargeable AA AAA 9V NIMH NICD Batteries,Industrial & Scientific,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41o1mbJuTTL.jpg,4.5,2927
B0BKFX6FWW,mafiti 键盘,电子数码,mafiti,144,175,电子数码|电子产品|电脑配件|键盘|鼠标,"mafiti RK101 Computer Keyboard Mouse Combo Wired, RGB Backlit USB Keyboard for PC Mac Laptop Desktop, Gaming Office",Computers,Amazon Reviews 2023,https://m.media-amazon.com/images/I/410AaJun3vL._AC_.jpg,4.3,6534
B07GGS5B45,Vangoddy 电子数码商品,电子数码,Vangoddy,144,186,电子数码|电子产品|电脑配件,"for Microsoft Surface Laptop Go 2, Laptop Go, Laptop 2 3 4, Laptop Studio, Pro 6, Pro 7, Pro 8, Pro X, Pro 7 Plus 13.3 Inch Laptop Sleeve",Computers,Amazon Reviews 2023,https://m.media-amazon.com/images/I/31fFfaff7sL._AC_.jpg,4.4,5
B09TSWFJ8N,Elecan 数据线,电子数码,Elecan,101,473,电子数码|电子产品|电脑配件|数据线,"Elecan Mini DisplayPort to HDMI Adapter Cable 3 Pack, 4K@30Hz 2K@60Hz 1080P Gold-Plated Mini DP PC to HDMI Monitor Converter(Uni-Directional & Male to Female),Compatible for HP NVIDIA & More",All Electronics,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41b7H5Gk8FL._AC_.jpg,4.0,49
B0174X43LM,Acer 电子数码商品,电子数码,Acer,2578,603,电子数码|电子产品|电脑配件,"Acer Chromebook C738T NX.G55AA.005;C738T-C44Z 11.6"" Laptop",Computers,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41mqkyEuRaL._AC_.jpg,3.7,30
B0B1M29CMT,Witzon 电子数码商品,电子数码,Witzon,86,456,电子数码|电子产品,"4 Pack Witzon Bands Compatible with Fitbit Versa 2/Lite/SE, Slim Thin Silicone Bands for Verson 2 Women Men, Sport Replacement Wristband Strap for Fitbit Smart Watch(Large, Lilac/White/Pink Sand/Gray)",Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/414ogqbl4zL._AC_.jpg,4.6,289
B018UCFIT2,Trlyc 电子数码商品,电子数码,Trlyc,165,888,电子数码|电子产品,"Trlyc New Year Sequin Silver Curtains, Select You Size, 5FT*8FT Sparkly Silver Sequin Fabric Photography Backdrop, Best Wedding/Home/Party Fashion Decoration",Amazon Home,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51-OeK1WEJL._AC_.jpg,4.7,30
B079ZNCN64,JLab 电子数码商品,电子数码,JLab,143,652,电子数码|电子产品|存储,JLab Audio JBuds Pro Bluetooth Wireless Signature Earbuds | Titanium 10mm Drivers | 6-Hour Battery Life | Music Controls | Noise Isolation | Bluetooth 4.1 Extra Gel Tips and Cush Fins | Black/Purple,All Electronics,Amazon Reviews 2023,https://m.media-amazon.com/images/I/31BylRo+XcL._AC_.jpg,4.2,11257
B08R3B9FZ7,MONSIATUG 电子数码商品,电子数码,MONSIATUG,93,458,电子数码|电子产品,Replaced Remote Control for Onkyo TX-SR313 TX-SR577 TX-NR515 TX-NR616 HT-R391 HT-RC330 RC-837M RC-840M AV Receiver,All Electronics,Amazon Reviews 2023,https://m.media-amazon.com/images/I/31MSyP8icfL._AC_.jpg,4.0,21
B00B46AEE6,NETGEAR 电子数码商品,电子数码,NETGEAR,2880,887,电子数码|电子产品|电脑配件,NETGEAR XS708E-100NES - Discontinued by Manufacturer,Computers,Amazon Reviews 2023,https://m.media-amazon.com/images/I/310IVsBLeDL._AC_.jpg,3.4,21
B09432ZFQ6,Acer 电子数码商品,电子数码,Acer,3888,57,电子数码|电子产品|电脑配件,"Acer Aspire 3 Laptop, 17.3'' HD+ 1600 x 900, 3.60GHz Intel Core i5-1035G, 20GB DDR4 RAM, 128GB SSD + 1TB HDD, DVD-Writer, Windows 10, A317-52",Computers,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41-Dz1OBLfS._AC_.jpg,4.1,26
B09Y22H121,CLOUDSFOTO 摄像头,电子数码,CLOUDSFOTO,130,581,电子数码|电子产品|摄像头,"CLOUDSFOTO Camera Desk Mount Table Stand, Adjustable Light Stand with 360° Ball Head and Phone Grip, Tabletop C Clamp Mount Stand for DSLR Camera/Ring Light/Webcam",Camera & Photo,Amazon Reviews 2023,https://m.media-amazon.com/images/I/310uW397AXL._AC_.jpg,4.4,42
B00I4VL056,HQRP 数据线,电子数码,HQRP,36,412,电子数码|电子产品|数据线,HQRP DC Female to 8 Male Power Splitter Cable Compatible with Q-See Security System Model: QC814-4H3 / QT534-4E4 / QC804-4C9-1 / QT5440-4C2-5 / QT5440-4E2-5,Camera & Photo,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41JdhqUdccL._AC_.jpg,5.0,1
B01K3KUX5S,Quick Reference Media (Author) 电子数码商品,电子数码,Quick Reference Media (Author),136,655,电子数码|电子产品,Garmin GTN 750/650 - Qref Quick Reference Checklist Card,Books,Amazon Reviews 2023,"https://m.media-amazon.com/images/I/51utc1I5P2L._SY498_BO1,204,203,200_.jpg",3.1,4
B0036FOREG,INSIGNIA 电子数码商品,电子数码,INSIGNIA,2002,132,电子数码|电子产品,"Insignia - 32"" Class (31-1/2"" Diag.) - LED - 720p - 60Hz - HDTV",All Electronics,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41MSF3xTy3L._AC_.jpg,3.3,33
B00Z9TLVK0,2K PlayStation 游戏,游戏,2K,418,137,游戏|PlayStation,NBA 2K17 - Early Tip Off Edition - PlayStation 4,Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51wlIPcf0gL.jpg,4.3,223
B07SZJZV88,Amazon Renewed 任天堂游戏,游戏,Amazon Renewed,269,481,游戏|任天堂,Nintendo Selects: The Legend of Zelda Ocarina of Time 3D (Renewed),Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51raO0wAe8L.jpg,4.9,22
B0001ZNU56,Majesco 游戏商品,游戏,Majesco,245,783,游戏,"Spongebob Squarepants, Vol. 1",Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/611XSBQ4RBL.jpg,4.4,32
B07H93H878,eXtremeRate Xbox 游戏,游戏,eXtremeRate,127,216,游戏,eXtremeRate Soft Touch Top Shell Front Housing Faceplate Replacement Parts with Side Rails Panel for Xbox One X & One S Controller (Shadow Purple),Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41reviTraVL.jpg,4.5,3061
B07DL353F8,BANDAI NAMCO Entertainment PlayStation 游戏,游戏,BANDAI NAMCO Entertainment,151,130,游戏|PlayStation,Tales of Vesperia - Definitive Edition - PlayStation 4,Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51vhZgBs+0L.jpg,4.8,1389
B00BJH85SW,D3 Publisher 任天堂游戏,游戏,D3 Publisher,36,501,游戏|任天堂,Turbo: Super Stunt Squad - Nintendo 3DS,Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/61UmkQluCpL.jpg,4.1,26
B09QXCZ6CX,Generic 屏幕保护膜,游戏,Generic,338,288,游戏|保护膜|任天堂,"Replacement Screen for Nintendo Switch Lite, LCD Screen Display Panel + Adhesive + Screen Protector Repair kit for Switch Lite.",Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41FZiTEQu+L._AC_.jpg,4.5,26
B0C3LTVMNZ,Anivia 耳机,游戏,Anivia,101,114,游戏|耳机,Anivia Headphones with Mirrophones Wired Headset for PC(Black),Computers,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41IFNhbES1L._AC_.jpg,4.0,816
B07J1TD61J,SteelSeries 耳机,游戏,SteelSeries,1317,401,游戏|耳机,SteelSeries Arctis Pro + GameDAC Wired Gaming Headset - Certified Hi-Res Audio - Dedicated DAC and Amp - for PS5/PS4 and PC - White,Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41Ui6TXWVdL.jpg,4.3,468
B001EYUX4Y,THQ 游戏商品,游戏,THQ,216,994,游戏,"Warhammer 40,000 Dawn of War Game of the Year - PC",Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/61TV2892Z5L.jpg,4.0,68
B001ECIV54,THQ 游戏商品,游戏,THQ,99,872,游戏,Scooby Doo Who's Watching - Sony PSP,Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/5185jj2TwdL.jpg,3.8,33
B00004SVXD,LJN GAMES 任天堂游戏,游戏,LJN GAMES,72,343,游戏|任天堂,Tiger Heli - Nintendo NES,Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41ploQneFJL.jpg,4.1,36
B00NVH3WJU,Disney 游戏商品,游戏,Disney,28,418,游戏,Disney INFINITY: Marvel Super Heroes (2.0 Edition) Power Disc - Spider-Copter,Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/514dwwrwk4L.jpg,4.5,24
B0725ZD6QD,Konami Xbox 游戏,游戏,Konami,115,813,游戏,Pro Evolution Soccer 2018 - Xbox One Legendary Edition,Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51GdwK82omS.jpg,3.7,12
B091TBL236,YOWU 数据线,游戏,YOWU,785,206,游戏|数据线|耳机,"YOWU RGB Cat Ear Headphone 3S Wireless Bluetooth 5.0 Foldable Gaming Headset with Built-in Mic & Customizable Lighting and Effect via APP, Type-C Charging Audio Cable, for PC Laptop Mac Smartphone",All Electronics,Amazon Reviews 2023,https://m.media-amazon.com/images/I/31Eed5toiKL._AC_.jpg,4.2,315
B08TBXXCZW,Decal Moments PlayStation 游戏,游戏,Decal Moments,112,413,游戏|PlayStation,Decal Moments PS5 Standard Disc Console Controllers Full Body Vinyl Skin Sticker Decals for Playstation 5 Console and Controllers Avengers,Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51uJBaqldDL.jpg,4.2,22
B08928XH3Y,TXEsign 任天堂游戏,游戏,TXEsign,122,673,游戏|任天堂,TXEsign Wall Mount Holder for Nintendo Switch Dock Station Adhesive Small Wall Shelf Floating Wall Mount Stand for Switch Dock(Silky White & Transparent),Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/21L9MrbCtBL._AC_.jpg,4.5,88
B004BLJPZU,THQ Nordic 游戏商品,游戏,THQ Nordic,36,663,游戏,MX vs ATV Reflex [Download],Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/61oQvZ9v+9L.jpg,3.7,25
B08WLJ8WF2,eXtremeRate 游戏商品,游戏,eXtremeRate,94,122,游戏,"eXtremeRate Replacement D-pad R1 L1 R2 L2 Triggers Share Options Face Buttons, Scarlet Red Full Set Buttons Compatible with ps5 Controller BDM-030 - Controller NOT Included",Computers,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41W9ztPqpBL._AC_.jpg,4.5,1234
B09SRXBT8Y,Nintendo 任天堂游戏,游戏,Nintendo,294,370,游戏|任天堂,Nintendo Switch Sports (Nintendo Switch) (European Version),Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41ARpQzye9L._AC_.jpg,4.7,4930
B0735JWDMF,Classic Officials 游戏商品,游戏,Classic Officials,176,310,游戏|PlayStation,PS4 ACE COMBAT 7: SKIES UNKNOWN (US) [video game],Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/510WZEHzcJL.jpg,4.4,961
B0185MMKYS,Zombi PlayStation 游戏,游戏,Zombi,180,968,游戏|PlayStation,Zombi PlayStation 4,Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51xHxiC++lL.jpg,4.2,197
B0013953N6,DVD Gamer PlayStation 游戏,游戏,DVD Gamer,144,476,游戏|PlayStation,"Universal Remote Control For X Box 360 & PS II, Playstation 2, Systems Does not need programing.",Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51KQNqFPBEL.jpg,3.6,22
B00BW800LI,Cobra Mobile 游戏商品,游戏,Cobra Mobile,14,691,游戏,Cobi Treasure Deluxe [Download],Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/5178q7sgXqL.jpg,2.7,6
B002197J3O,Disney Interactive Studios Xbox 游戏,游戏,Disney Interactive Studios,122,528,游戏,Sing It - Xbox 360,Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51FJMPZtGFL.jpg,3.8,45
B072KHS2P7,Nyko 充电器,游戏,Nyko,58,554,游戏|充电器|任天堂,Nyko Travel Charger EX - 6ft. USB Type - C to Car Charger (12V Power Port) for Nintendo Switch - Power Delivery Compatible with New MacBook Pro,Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41cviq8Yd8L.jpg,4.3,50
B0012GOECQ,ACTIVISION PlayStation 游戏,游戏,ACTIVISION,237,63,游戏|PlayStation,Tony Hawk's Project 8 - PlayStation 2,Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51xo4FrQkmL.jpg,3.7,20
B07D482RJ8,SIOCEN 充电器,游戏,SIOCEN,50,847,游戏|充电器|数据线|PlayStation,"10FT Long PS4 Charger Cord for Xbox One Controller,PS4 Charging Cable,Micro USB Cable for Xbox One S/X Slim Elite Controller,Playstation 4 Games,Dualshock 4 Controller Data Sync Cord Wire",Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41sfAzmvuhL._AC_.jpg,4.4,400
B09XSJ282Q,Crescent Marketing and Distribution PlayStation 游戏,游戏,Crescent Marketing and Distribution,288,449,游戏|PlayStation,Crescent Marketing and Distribution Deathsmiles I&II for PlayStation 4,Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51Dds73JsGL.jpg,4.7,71
B08CRMC56N,Fpxnb 保护套,游戏,Fpxnb,65,268,游戏,"Fpxnb 4 Pairs Switch Thumb Grip Set, Analog Stick Silicone Cap Joystick Covers, Cat Claw & Sakura Flower Design, Compatible with Switch Joy-Con Controllers & Lite, Pink & Blue",Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41WkAeU4+yL.jpg,4.5,150
B002KAKSJQ,City Interactive 游戏商品,游戏,City Interactive,72,999,游戏,Art of Murder: Cards of Destiny - PC,Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51D49JDEHzL.jpg,4.0,29
B078GW3HGR,Aksys PlayStation 游戏,游戏,Aksys,197,390,游戏|PlayStation,Tokyo Xanadu eX+ - PlayStation 4,Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51hoibz1wOL.jpg,4.5,208
B01702K36Q,ScreenSeven 游戏商品,游戏,ScreenSeven,29,206,游戏,Lost in Reefs: Antarctic [Download],Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/61dxjehobNL.jpg,3.0,7
B00R6HCZ0I,Ubisoft Xbox 游戏,游戏,Ubisoft,108,738,游戏,Valiant Hearts - Xbox One Digital Code,Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51R47PvbKbL.jpg,3.9,12
B00H5NRSAK,Assecure 游戏商品,游戏,Assecure,94,562,游戏,Assecure camouflage camo protect & grip pack soft silicone skin grip prot.,Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41hislDd0wL.jpg,4.5,2
B09V6PJ1SC,Nozlen 保护壳,游戏,Nozlen,374,278,游戏|保护壳,Motu Origins Protective Cases by Nozlen - Masters of The Universe - HE-Man - WWE,Amazon Home,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41-0YmjUNAL._AC_.jpg,4.5,25
B086PN1SLM,LexonElec 键盘,游戏,LexonElec,274,915,游戏|键盘,"Wired Mechanical Gaming Keyboard USB Metal Blue Switch PC Gaming Keyboard with White LED Backlit for Computer Gamers (Blue Switch, Black)",Computers,Amazon Reviews 2023,https://m.media-amazon.com/images/I/415QLDn9C2L._AC_.jpg,4.5,536
B004BV5O0U,Xseed Games 游戏商品,游戏,Xseed Games,1332,421,游戏,The Legend of Heroes: Trails in the Sky - Sony PSP,Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/5161FMtOdLL.jpg,4.4,91
B001ELJEA6,Electronic Arts 游戏商品,游戏,Electronic Arts,140,248,游戏,Harry Potter: Goblet of Fire - Sony PSP,Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51M7XHZJASL.jpg,3.6,38
B00004SVP3,FCI 游戏商品,游戏,FCI,288,637,游戏,Dr. Chaos,Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41JWBBuzOqL.jpg,4.5,11
B0BMLVYQZD,PHNIXGAM 耳机,游戏,PHNIXGAM,274,588,游戏|耳机,"PHNIXGAM Cat Ear Gaming Cute Headset, Wired Over-Ear Headphones with Noise Cancelling Microphone, Surround Sound, LED Backlight for PS4, PS5, Xbox One(No Adapter), PC, Mobile Phone, White & Pink",Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/412zD+yNy1L._AC_.jpg,4.3,323
B07LDMYC7V,Amazon Renewed 任天堂游戏,游戏,Amazon Renewed,100,813,游戏|任天堂,Game Party 2 - Nintendo Wii (Renewed),Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51iwcuBYj5L.jpg,4.4,100
B0BJ2N41R9,DLseego 保护壳,游戏,DLseego,122,384,游戏|保护壳,DLseego Devil Rabbit Switch Protective Case Soft TPU Shell Shockproof Scratch Resistant Cover Joy Con Skin with 4PCS Lovely Bunny & Cat Paw Thumb Grips Caps for Switch 2017 - Phone Call Rabbit Pink,Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/512OIFugCeL._AC_.jpg,4.7,46
B09TFCFZJ6,Perfect PCA 任天堂游戏,游戏,Perfect PCA,42,890,游戏|任天堂,Silicone Analog Controller Thumb Stick Grips Cap for Nintendo Switch NS Controller Joy-Con/Switch Lite ThumbStick（2 PCS White-Pink Cute Cat Paw Claw）,Tools & Home Improvement,Amazon Reviews 2023,https://m.media-amazon.com/images/I/31FmyoreyEL._AC_.jpg,4.5,1249
B06Y3SRCTN,Kalypso Media Xbox 游戏,游戏,Kalypso Media,144,637,游戏,Tropico 5 - Complete Collection - Xbox One,Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/61cN3V3WZcL.jpg,4.1,70
B07JKM5FVP,Electronic Arts 游戏商品,游戏,Electronic Arts,130,507,游戏,The Sims 4 Get Famous - PC,Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51938EAfH5L.jpg,4.5,193
B08P1CB1G2,eXtremeRate 保护壳,游戏,eXtremeRate,115,626,游戏|保护壳|保护膜,"eXtremeRate PlayVital Guardian Edition Blue Ergonomic Soft Anti-Slip Controller Silicone Case Cover for ps5, Rubber Protector Skins with Black Joystick Caps for ps5 Controller",Computers,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41dOvLZq1cL._AC_.jpg,4.5,2365
B00002SUAF,BANDAI NAMCO Entertainment PlayStation 游戏,游戏,BANDAI NAMCO Entertainment,648,619,游戏|PlayStation,Power Rangers Zeo Pinball - PlayStation,Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41bt1jukg8L.jpg,4.6,3
B002KE4NVG,Telltale 游戏商品,游戏,Telltale,64,245,游戏,Tales of Monkey Island: Chapter 1 [Download],Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/4193ZaYMTBL.jpg,3.7,37
B0816HC1H7,eXtremeRate Xbox 游戏,游戏,eXtremeRate,83,446,游戏,eXtremeRate Black Vertical Stand for Xbox One S Console,Computers,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41ToQaCHVrL._AC_.jpg,4.3,16
B07PFRQP6F,rtwetof 保护壳,游戏,rtwetof,50,287,游戏|保护壳|任天堂,Silicone Thumb Grips Cover Case Analog Stick Joystick Covers Cap Non-Slip Thumb Stick Caps for Nintendo Switch Joy-con (B),Computers,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41pvg++VS7L._AC_.jpg,4.3,324
B00GYL29NU,"Adolph Kiefer and Associates, LLC 游戏商品",游戏,"Adolph Kiefer and Associates, LLC",172,419,游戏,Injustice: Gods Among Us - Ultimate Edition /ps4,Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51PMcUpCQdL.jpg,4.4,566
B098XD357L,Dasheen PlayStation 游戏,游戏,Dasheen,113,841,游戏|PlayStation,PS5 DualSense Anti-Slip Silicone Skin Controller for Sony PlayStation 5 with Thumb Grips (Purple),Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/410dJBQnDoL._AC_.jpg,4.5,52
B001EYUWL8,Ubisoft 任天堂游戏,游戏,Ubisoft,144,518,游戏|任天堂,Tom Clancy's EndWar - Nintendo DS,Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51N7wqo8o0L.jpg,3.9,32
B077W4YKVB,IEason 游戏商品,游戏,IEason,56,569,游戏,"IEason,Vintage Classic Men's Waterproof Date Leather Strap Sport Quartz Army Watch (Light Green)",Toys & Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/415ScZeicTL._AC_.jpg,3.2,46
B006M38RX6,Fugazo 游戏商品,游戏,Fugazo,72,648,游戏,Committed: Mystery at Shady Pines [Download],Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51RcAZawbPL.jpg,3.2,26
B09SHMXFRM,playvital 保护套,游戏,playvital,72,292,游戏|任天堂,"PlayVital Penguin Joystick Caps for Nintendo Switch, Thumbstick Caps for Switch Lite, Analog Cover for Switch OLED Joycon Thumb Grip Caps for Switch & Switch Lite & Switch OLED - Light Violet",Computers,Amazon Reviews 2023,https://m.media-amazon.com/images/I/31Y5lczH3+L._AC_.jpg,4.5,314
B00BN5T30E,Ubisoft 游戏商品,游戏,Ubisoft,316,81,游戏,Assassin's Creed IV Black Flag - PC,Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51yJFuReBHL.jpg,4.1,286
B000EP3ZLC,Aspyr 游戏商品,游戏,Aspyr,158,178,游戏,Dreamfall: The Longest Journey - PC,Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51RTTW4TRQL.jpg,3.6,197
B002XUKTT2,Gamehouse 游戏商品,游戏,Gamehouse,72,193,游戏,Delicious: Emily's Holiday Season [Download],Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51N-5wft+KL.jpg,4.1,39
B0C61Q3TVB,Kujian PlayStation 游戏,游戏,Kujian,259,963,游戏|PlayStation,"Kujian Wireless Controller for PS4, High Performance Double Shock Game Controller Compatible with Playstation 4/Slim/Pro/PC Gaming Controller with Sensitive Touch Pad, Motion Sensor(Nebula Series)",Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51mIkFcowcL.jpg,4.1,517
B000WQ3838,Rockstar Games PlayStation 游戏,游戏,Rockstar Games,360,245,游戏|PlayStation,Midnight Club: Los Angeles - Playstation 3,Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51FcQEtS8qL.jpg,4.0,172
B0B3MF7BTH,playvital 保护壳,游戏,playvital,130,156,游戏|保护壳|任天堂,"PlayVital Blue Nebula Protective Case for Nintendo Switch, Soft TPU Slim Case Cover for Nintendo Switch Joycon Console with Colorful ABXY Direction Button Caps",Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41sLK36ZShL._AC_.jpg,4.3,362
B073S47LKD,ScreenSeven 游戏商品,游戏,ScreenSeven,108,579,游戏,Ghost Files: The Face of Guilt Collector's Edition [Download],Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/81eGF8gIyPL.jpg,3.9,9
B07NBGCLCX,Hwasubun 鼠标垫,游戏,Hwasubun,360,248,游戏|鼠标,"Hwasubun Gaming Mouse Pads,2 Pack (Color Design b)",Computers,Amazon Reviews 2023,https://m.media-amazon.com/images/I/515Wrq3MkML._AC_.jpg,4.6,91
B09KTNJTZD,leadjoy 键盘,游戏,leadjoy,360,616,游戏|键盘|鼠标,"leadjoy VX2 AimBox Game Console Keyboard and Mouse Adapter, Wired Connection Converter with 3.5mm Studio Jack, Compatible with Switch, Xbox Series X, Xbox One, PS4, PS5",Computers,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41JqtcEt6cL._AC_.jpg,3.5,841
B09PDQ76HP,Joso 游戏商品,游戏,Joso,287,306,游戏,"Joso Charging Dock with LED Light for Oculus Quest 2, Charging Station with 2 Rechargeable Batteries for Meta Oculus Quest 2 Accessories, Fit Elite Strap, VR Quest Holder Stand & Controller Mount",All Electronics,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41BO4SrEKNL._AC_.jpg,4.5,190
B07GN75XN1,Ubisoft 任天堂游戏,游戏,Ubisoft,108,601,游戏|任天堂,Mario + Rabbids Kingdom Battle Donkey Kong Adventure DLC - Nintendo Switch [Digital Code],Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51yKMrpRn2L.jpg,4.1,312
B0BLXXGZJL,Mastex 鼠标,游戏,Mastex,158,615,游戏|鼠标|办公|存储,"Mastex Mouse Jiggler with Drive-Free and USB Port, Mouse Mover Keeps PC Automatic Running Without Any Control, Undetectable, Suitable for Home Office use",All Electronics,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41vhj-RyfdL._AC_.jpg,4.2,91
B005OBY876,Running with Scissors 游戏商品,游戏,Running with Scissors,72,876,游戏,POSTAL 2: Apocalypse Weekend [Download],Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51E+oi1mYwL.jpg,2.5,11
B00GUNLZ00,"Jackbox Games, Inc. 游戏商品",游戏,"Jackbox Games, Inc.",9,499,游戏,YOU DON'T KNOW JACK Volume 1 XL [Download],Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51xdYIiFm4L.jpg,3.8,180
B00061YNOC,Interplay 任天堂游戏,游戏,Interplay,57,586,游戏|任天堂,RPM Radical Psycho Machine Racing: Super Nintendo SNES,Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41cEJaPy03L.jpg,4.7,3
B009156SHE,Microsoft 游戏商品,游戏,Microsoft,1073,321,游戏,Forza Motorsport 4 Limited Collector's Edition (English/Spanish Version),Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51dugrDZpJL.jpg,3.9,28
B07ZK7SWCW,VIVEFOX 保护壳,游戏,VIVEFOX,187,794,游戏|保护壳|任天堂,"Hand Grip Case for Nintendo Switch Lite, Vivefox Ergonomic Comfort Shockproof Handles Charging Grip Case Support Quick USB Charging Protective Case with Gamd Card Box Fits Nintendo Switch Lite 2019",Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51HjtYfOwrL._AC_.jpg,4.6,157
B0B9ZF4VHT,Marada Xbox 游戏,游戏,Marada,842,358,游戏,"Marada Racing Wheel Stand,Steering Wheel Stand With Water Cup Holder Foldable fit Logitech G25 G27 G29 G920 G923 Thrustmaster T300 T500 Xbox,Shifter&Handbrake&Wheel&Pedals NOT Included",Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41CD4sg4fbL.jpg,4.5,111
B07KXS41QL,Nyko PlayStation 游戏,游戏,Nyko,143,180,游戏|PlayStation,Nyko Charge Block Duo - 2 Port Controller Charging Station with Patented Charging Dongles and Micro-USB/AC Power Cord for PlayStation 4,Video Games,Amazon Reviews 2023,https://m.media-amazon.com/images/I/416TUyZ144L.jpg,4.4,382
B07FPRWGM4,Molandra Products 数据线,游戏,Molandra Products,65,439,游戏|数据线,Replacement Right Left L R Slider Rail with Flex Cable Fix Part for Switch NS NX Joy-Con Console (Right),Computers,Amazon Reviews 2023,https://m.media-amazon.com/images/I/31JkBbZwaRL._AC_.jpg,4.5,163
